datetime,forecast,Номер скважины
1992-04-17,8.940319551660336,51
1992-04-18,8.935309375632535,51
1992-04-19,8.930307613318206,51
1992-04-20,8.92531424119475,51
1992-04-21,8.920329235831534,51
1992-04-22,8.915352573889436,51
1992-04-23,8.910384232120364,51
1992-04-24,8.90542418736683,51
1992-04-25,8.90047241656147,51
1992-04-26,8.895528896726614,51
1992-04-27,8.890593604973821,51
1992-04-28,8.88566651850345,51
1992-04-29,8.880747614604202,51
1992-04-30,8.875836870652691,51
1992-05-01,8.870934264113007,51
1992-05-02,8.866039772536274,51
1992-05-03,8.861153373560226,51
1992-05-04,8.85627504490877,51
1992-05-05,8.851404764391571,51
1992-05-06,8.846542509903614,51
1992-05-07,8.841688259424796,51
1992-05-08,8.836841991019496,51
1992-05-09,8.832003682836167,51
1992-05-10,8.827173313106918,51
1992-05-11,8.822350860147104,51
1992-05-12,8.817536302354915,51
1992-05-13,8.812729618210971,51
1992-05-14,8.807930786277922,51
1992-05-15,8.80313978520004,51
1992-05-16,8.798356593702819,51
1992-05-17,8.793581190592588,51
1992-05-18,8.788813554756109,51
1992-05-19,8.784053665160185,51
1992-05-20,8.77930150085127,51
1992-05-21,8.774557040955084,51
1992-05-22,8.769820264676232,51
1992-05-23,8.765091151297808,51
1992-05-24,8.76036968018103,51
1992-05-25,8.755655830764848,51
1992-05-26,8.750949582565582,51
1992-05-27,8.746250915176532,51
1992-05-28,8.74155980826762,51
1992-05-29,8.736876241585016,51
1992-05-30,8.732200194950765,51
1992-05-31,8.727531648262435,51
1992-06-01,8.722870581492737,51
1992-06-02,8.71821697468918,51
1992-06-03,8.713570807973703,51
1992-06-04,8.70893206154232,51
1992-06-05,8.704300715664768,51
1992-06-06,8.699676750684151,51
1992-06-07,8.695060147016594,51
1992-06-08,8.69045088515089,51
1992-06-09,8.685848945648154,51
1992-06-10,8.681254309141487,51
1992-06-11,8.676666956335618,51
1992-06-12,8.67208686800658,51
1992-06-13,8.667514025001363,51
1992-06-14,8.662948408237577,51
1992-06-15,8.65838999870312,51
1992-06-16,8.653838777455846,51
1992-06-17,8.649294725623232,51
1992-06-18,8.644757824402053,51
1992-06-19,8.640228055058053,51
1992-06-20,8.635705398925614,51
1992-06-21,8.63118983740745,51
1992-06-22,8.626681351974263,51
1992-06-23,8.622179924164445,51
1992-06-24,8.617685535583744,51
1992-06-25,8.613198167904962,51
1992-06-26,8.608717802867627,51
1992-06-27,8.604244422277695,51
1992-06-28,8.59977800800723,51
1992-06-29,8.595318541994097,51
1992-06-30,8.590866006241656,51
1992-07-01,8.586420382818465,51
1992-07-02,8.58198165385796,51
1992-07-03,8.577549801558169,51
1992-07-04,8.573124808181404,51
1992-07-05,8.568706656053964,51
1992-07-06,8.564295327565837,51
1992-07-07,8.559890805170415,51
1992-07-08,8.555493071384186,51
1992-07-09,8.55110210878645,51
1992-04-11,8.117428159925494,52
1992-04-12,8.113250829938783,52
1992-04-13,8.109079942440252,52
1992-04-14,8.104915480887025,52
1992-04-15,8.100757428795639,52
1992-04-16,8.096605769741764,52
1992-04-17,8.092460487359931,52
1992-04-18,8.088321565343264,52
1992-04-19,8.08418898744321,52
1992-04-20,8.080062737469266,52
1992-04-21,8.07594279928872,52
1992-04-22,8.071829156826384,52
1992-04-23,8.067721794064322,52
1992-04-24,8.063620695041605,52
1992-04-25,8.059525843854033,52
1992-04-26,8.055437224653886,52
1992-04-27,8.051354821649666,52
1992-04-28,8.047278619105839,52
1992-04-29,8.043208601342576,52
1992-04-30,8.039144752735506,52
1992-05-01,8.035087057715465,52
1992-05-02,8.031035500768242,52
1992-05-03,8.026990066434324,52
1992-05-04,8.02295073930866,52
1992-05-05,8.018917504040408,52
1992-05-06,8.014890345332693,52
1992-05-07,8.01086924794236,52
1992-05-08,8.006854196679727,52
1992-05-09,8.00284517640836,52
1992-05-10,7.9988421720448235,52
1992-05-11,7.994845168558432,52
1992-05-12,7.99085415097103,52
1992-05-13,7.9868691043567495,52
1992-05-14,7.982890013841776,52
1992-05-15,7.97891686460411,52
1992-05-16,7.974949641873344,52
1992-05-17,7.970988330930429,52
1992-05-18,7.967032917107439,52
1992-05-19,7.9630833857873515,52
1992-05-20,7.959139722403814,52
1992-05-21,7.955201912440926,52
1992-05-22,7.951269941433004,52
1992-05-23,7.947343794964368,52
1992-05-24,7.943423458669114,52
1992-05-25,7.9395089182308975,52
1992-05-26,7.935600159382708,52
1992-05-27,7.931697167906653,52
1992-05-28,7.927799929633748,52
1992-05-29,7.923908430443688,52
1992-05-30,7.920022656264641,52
1992-05-31,7.916142593073032,52
1992-06-01,7.912268226893332,52
1992-06-02,7.908399543797842,52
1992-06-03,7.904536529906488,52
1992-06-04,7.900679171386608,52
1992-06-05,7.89682745445275,52
1992-06-06,7.892981365366454,52
1992-06-07,7.8891408904360585,52
1992-06-08,7.885306016016487,52
1992-06-09,7.881476728509049,52
1992-06-10,7.877653014361235,52
1992-06-11,7.873834860066518,52
1992-06-12,7.870022252164149,52
1992-06-13,7.86621517723896,52
1992-06-14,7.862413621921168,52
1992-06-15,7.858617572886174,52
1992-06-16,7.854827016854366,52
1992-06-17,7.851041940590931,52
1992-06-18,7.847262330905651,52
1992-06-19,7.843488174652719,52
1992-06-20,7.839719458730541,52
1992-06-21,7.835956170081547,52
1992-06-22,7.8321982956920015,52
1992-06-23,7.828445822591813,52
1992-06-24,7.82469873785435,52
1992-06-25,7.820957028596246,52
1992-06-26,7.817220681977222,52
1992-06-27,7.813489685199897,52
1992-06-28,7.809764025509605,52
1992-06-29,7.806043690194211,52
1992-06-30,7.802328666583928,52
1992-07-01,7.798618942051139,52
1992-07-02,7.794914504010215,52
1992-07-03,7.7912153399173345,52
1992-07-04,7.787521437270308,52
1992-07-05,7.783832783608395,52
1992-07-06,7.780149366512138,52
1992-07-07,7.776471173603171,52
1992-07-08,7.77279819254406,52
1992-07-09,7.769130411038122,52
1992-04-11,5.69463751110732,53
1992-04-12,5.6910900921436705,53
1992-04-13,5.687549294421429,53
1992-04-14,5.68401509736867,53
1992-04-15,5.68048748050283,53
1992-04-16,5.6769664234302235,53
1992-04-17,5.673451905845542,53
1992-04-18,5.669943907531359,53
1992-04-19,5.666442408357653,53
1992-04-20,5.6629473882813075,53
1992-04-21,5.659458827345643,53
1992-04-22,5.655976705679927,53
1992-04-23,5.652501003498905,53
1992-04-24,5.649031701102327,53
1992-04-25,5.6455687788744795,53
1992-04-26,5.642112217283716,53
1992-04-27,5.638661996882001,53
1992-04-28,5.635218098304443,53
1992-04-29,5.63178050226884,53
1992-04-30,5.628349189575231,53
1992-05-01,5.624924141105441,53
1992-05-02,5.621505337822635,53
1992-05-03,5.618092760770868,53
1992-05-04,5.614686391074657,53
1992-05-05,5.6112862099385294,53
1992-05-06,5.607892198646593,53
1992-05-07,5.604504338562101,53
1992-05-08,5.601122611127029,53
1992-05-09,5.597746997861637,53
1992-05-10,5.594377480364053,53
1992-05-11,5.591014040309853,53
1992-05-12,5.587656659451635,53
1992-05-13,5.584305319618607,53
1992-05-14,5.580960002716178,53
1992-05-15,5.577620690725543,53
1992-05-16,5.574287365703275,53
1992-05-17,5.570960009780921,53
1992-05-18,5.567638605164603,53
1992-05-19,5.564323134134614,53
1992-05-20,5.561013579045022,53
1992-05-21,5.557709922323275,53
1992-05-22,5.5544121464698115,53
1992-05-23,5.551120234057673,53
1992-05-24,5.547834167732107,53
1992-05-25,5.5445539302101965,53
1992-05-26,5.541279504280466,53
1992-05-27,5.538010872802512,53
1992-05-28,5.534748018706618,53
1992-05-29,5.531490924993388,53
1992-05-30,5.528239574733369,53
1992-05-31,5.524993951066678,53
1992-06-01,5.521754037202649,53
1992-06-02,5.518519816419451,53
1992-06-03,5.5152912720637355,53
1992-06-04,5.5120683875502765,53
1992-06-05,5.508851146361608,53
1992-06-06,5.505639532047671,53
1992-06-07,5.5024335282254615,53
1992-06-08,5.499233118578677,53
1992-06-09,5.496038286857368,53
1992-06-10,5.492849016877594,53
1992-06-11,5.489665292521076,53
1992-06-12,5.486487097734857,53
1992-06-13,5.483314416530959,53
1992-06-14,5.480147232986049,53
1992-06-15,5.476985531241101,53
1992-06-16,5.473829295501062,53
1992-06-17,5.470678510034522,53
1992-06-18,5.4675331591733825,53
1992-06-19,5.464393227312535,53
1992-06-20,5.4612586989095275,53
1992-06-21,5.458129558484248,53
1992-06-22,5.455005790618597,53
1992-06-23,5.45188737995618,53
1992-06-24,5.448774311201976,53
1992-06-25,5.445666569122032,53
1992-06-26,5.442564138543146,53
1992-06-27,5.43946700435256,53
1992-06-28,5.436375151497643,53
1992-06-29,5.433288564985593,53
1992-06-30,5.430207229883125,53
1992-07-01,5.42713113131617,53
1992-07-02,5.424060254469573,53
1992-07-03,5.420994584586794,53
1992-07-04,5.417934106969612,53
1992-07-05,5.414878806977819,53
1992-07-06,5.411828670028944,53
1992-07-07,5.408783681597943,53
1992-07-08,5.405743827216917,53
1992-07-09,5.402709092474825,53
1992-04-11,2.705080875585972,54
1992-04-12,2.6605381110928246,54
1992-04-13,2.6058896583054114,54
1992-04-14,2.552363705278331,54
1992-04-15,2.4999371954446055,54
1992-04-16,2.448587545827808,54
1992-04-17,2.408268286104738,54
1992-04-18,2.3588015503403104,54
1992-04-19,2.3103508799209718,54
1992-04-20,2.262895404482637,54
1992-04-21,2.216414682346344,54
1992-04-22,2.1708886917129004,54
1992-04-23,2.135142114001113,54
1992-04-24,2.0912854924684567,54
1992-04-25,2.0483297024259604,54
1992-04-26,2.0062562404562314,54
1992-04-27,1.9650469832090236,54
1992-04-28,1.9246841795945189,54
1992-04-29,1.8929916875477542,54
1992-04-30,1.8541089267887192,54
1992-05-01,1.8160248325500863,54
1992-05-02,1.7787229999213416,54
1992-05-03,1.742187360954998,54
1992-05-04,1.7064021777452496,54
1992-05-05,1.6783039899905363,54
1992-05-06,1.643830995231499,54
1992-05-07,1.6100660887417761,54
1992-05-08,1.5769947261221755,54
1992-05-09,1.544602661720931,54
1992-05-10,1.5191687187961678,54
1992-05-11,1.4879644223197888,54
1992-05-12,1.4574010738214318,54
1992-05-13,1.427465507988722,54
1992-05-14,1.3981448299297492,54
1992-05-15,1.3694264096185307,54
1992-05-16,1.3468769773243412,54
1992-05-17,1.3192116179750903,54
1992-05-18,1.2921145155051303,54
1992-05-19,1.2655739977045766,54
1992-05-20,1.2395786321151225,54
1992-05-21,1.214117221105452,54
1992-05-22,1.1941251617423256,54
1992-05-23,1.1695973820981806,54
1992-05-24,1.1455734122668981,54
1992-05-25,1.1220429038055606,54
1992-05-26,1.098995720832158,54
1992-05-27,1.076421935659506,54
1992-05-28,1.0586972128210619,54
1992-05-29,1.0369511741494901,54
1992-05-30,1.0156518072856637,54
1992-05-31,0.9947899374227658,54
1992-06-01,0.9743565782079607,54
1992-06-02,0.9583124976086836,54
1992-06-03,0.9386283987180115,54
1992-06-04,0.9193486186169875,54
1992-06-05,0.9004648524457055,54
1992-06-06,0.8819689659292036,54
1992-06-07,0.8638529918735848,54
1992-06-08,0.8496285002064405,54
1992-06-09,0.8321768114722025,54
1992-06-10,0.8150835869839294,54
1992-06-11,0.7983414637512772,54
1992-06-12,0.7819432300224911,54
1992-06-13,0.7658818221779079,54
1992-06-14,0.7532705564879454,54
1992-06-15,0.7377980961346269,54
1992-06-16,0.7226434459324192,54
1992-06-17,0.7078000779413675,54
1992-06-18,0.6932615983078563,54
1992-06-19,0.6790217445104269,54
1992-06-20,0.6678407458480855,54
1992-06-21,0.6541230459148205,54
1992-06-22,0.6406871126940972,54
1992-06-23,0.6275271585917358,54
1992-06-24,0.6146375148929162,54
1992-06-25,0.6020126293203508,54
1992-06-26,0.5920996884498099,54
1992-06-27,0.5799377383034172,54
1992-06-28,0.5680255991842023,54
1992-06-29,0.5563581398797736,54
1992-06-30,0.5449303345747701,54
1992-07-01,0.5359573298201984,54
1992-07-02,0.5249485648216342,54
1992-07-03,0.5141659239938772,54
1992-07-04,0.5036047626614684,54
1992-07-05,0.4932605315523283,54
1992-07-06,0.483128774838136,54
1992-07-07,0.47517341519188716,54
1992-07-08,0.4654131746459327,54
1992-07-09,0.45585341310926036,54
1992-04-11,0.7010630145949207,55
1992-04-12,0.7004103670800828,55
1992-04-13,0.6997595389049018,55
1992-04-14,0.6991105216323145,55
1992-04-15,0.6984633068799317,55
1992-04-16,0.6978178863195859,55
1992-04-17,0.6971742516768799,55
1992-04-18,0.6965323947307411,55
1992-04-19,0.6958923073129818,55
1992-04-20,0.6952539813078612,55
1992-04-21,0.6946174086516539,55
1992-04-22,0.6939825813322218,55
1992-04-23,0.6933494913885911,55
1992-04-24,0.6927181309105322,55
1992-04-25,0.6920884920381448,55
1992-04-26,0.6914605669614479,55
1992-04-27,0.6908343479199709,55
1992-04-28,0.690209827202353,55
1992-04-29,0.6895869971459432,55
1992-04-30,0.6889658501364049,55
1992-05-01,0.6883463786073263,55
1992-05-02,0.6877285750398323,55
1992-05-03,0.6871124319622016,55
1992-05-04,0.6864979419494869,55
1992-05-05,0.6858850976231392,55
1992-05-06,0.685273891650636,55
1992-05-07,0.6846643167451123,55
1992-05-08,0.6840563656649963,55
1992-05-09,0.6834500312136471,55
1992-05-10,0.6828453062389983,55
1992-05-11,0.6822421836332027,55
1992-05-12,0.681640656332281,55
1992-05-13,0.6810407173157759,55
1992-05-14,0.6804423596064064,55
1992-05-15,0.6798455762697279,55
1992-05-16,0.6792503604137937,55
1992-05-17,0.6786567051888225,55
1992-05-18,0.6780646037868652,55
1992-05-19,0.6774740494414782,55
1992-05-20,0.6768850354273986,55
1992-05-21,0.6762975550602224,55
1992-05-22,0.6757116016960854,55
1992-05-23,0.6751271687313484,55
1992-05-24,0.6745442496022844,55
1992-05-25,0.6739628377847683,55
1992-05-26,0.6733829267939712,55
1992-05-27,0.6728045101840562,55
1992-05-28,0.6722275815478774,55
1992-05-29,0.6716521345166817,55
1992-05-30,0.671078162759814,55
1992-05-31,0.670505659984424,55
1992-06-01,0.6699346199351772,55
1992-06-02,0.6693650363939674,55
1992-06-03,0.668796903179632,55
1992-06-04,0.668230214147671,55
1992-06-05,0.6676649631899675,55
1992-06-06,0.667101144234511,55
1992-06-07,0.6665387512451237,55
1992-06-08,0.6659777782211892,55
1992-06-09,0.6654182191973832,55
1992-06-10,0.6648600682434076,55
1992-06-11,0.6643033194637259,55
1992-06-12,0.6637479669973019,55
1992-06-13,0.6631940050173412,55
1992-06-14,0.6626414277310333,55
1992-06-15,0.6620902293792978,55
1992-06-16,0.6615404042365325,55
1992-06-17,0.6609919466103633,55
1992-06-18,0.6604448508413965,55
1992-06-19,0.6598991113029739,55
1992-06-20,0.6593547224009294,55
1992-06-21,0.6588116785733488,55
1992-06-22,0.6582699742903302,55
1992-06-23,0.6577296040537485,55
1992-06-24,0.6571905623970198,55
1992-06-25,0.6566528438848703,55
1992-06-26,0.6561164431131058,55
1992-06-27,0.6555813547083827,55
1992-06-28,0.6550475733279837,55
1992-06-29,0.6545150936595916,55
1992-06-30,0.6539839104210691,55
1992-07-01,0.6534540183602375,55
1992-07-02,0.6529254122546595,55
1992-07-03,0.6523980869114222,55
1992-07-04,0.6518720371669233,55
1992-07-05,0.6513472578866587,55
1992-07-06,0.650823743965012,55
1992-07-07,0.6503014903250456,55
1992-07-08,0.6497804919182946,55
1992-07-09,0.6492607437245607,55
1992-04-11,12.037407889203061,56
1992-04-12,12.02317507473684,56
1992-04-13,12.008992627047869,56
1992-04-14,11.994860249773811,56
1992-04-15,11.980777648987942,56
1992-04-16,11.966744533173484,56
1992-04-17,11.952760613198253,56
1992-04-18,11.938825602289638,56
1992-04-19,11.924939216009909,56
1992-04-20,11.911101172231819,56
1992-04-21,11.897311191114538,56
1992-04-22,11.88356899507989,56
1992-04-23,11.869874308788866,56
1992-04-24,11.856226859118479,56
1992-04-25,11.842626375138858,56
1992-04-26,11.829072588090686,56
1992-04-27,11.81556523136287,56
1992-04-28,11.802104040470525,56
1992-04-29,11.788688753033226,56
1992-04-30,11.775319108753523,56
1992-05-01,11.761994849395721,56
1992-05-02,11.74871571876495,56
1992-05-03,11.735481462686451,56
1992-05-04,11.722291828985163,56
1992-05-05,11.70914656746553,56
1992-05-06,11.696045429891567,56
1992-05-07,11.68298816996718,56
1992-05-08,11.669974543316707,56
1992-05-09,11.65700430746572,56
1992-05-10,11.644077221822037,56
1992-05-11,11.631193047656991,56
1992-05-12,11.618351548086904,56
1992-05-13,11.605552488054792,56
1992-05-14,11.592795634312308,56
1992-05-15,11.580080755401871,56
1992-05-16,11.567407621639042,56
1992-05-17,11.55477600509509,56
1992-05-18,11.542185679579775,56
1992-05-19,11.529636420624342,56
1992-05-20,11.517128005464707,56
1992-05-21,11.504660213024843,56
1992-05-22,11.492232823900386,56
1992-05-23,11.479845620342399,56
1992-05-24,11.46749838624136,56
1992-05-25,11.455190907111328,56
1992-05-26,11.44292297007428,56
1992-05-27,11.430694363844665,56
1992-05-28,11.4185048787141,56
1992-05-29,11.406354306536281,56
1992-05-30,11.394242440712052,56
1992-05-31,11.382169076174645,56
1992-06-01,11.3701340093751,56
1992-06-02,11.358137038267856,56
1992-06-03,11.346177962296496,56
1992-06-04,11.334256582379675,56
1992-06-05,11.322372700897192,56
1992-06-06,11.31052612167624,56
1992-06-07,11.298716649977791,56
1992-06-08,11.286944092483166,56
1992-06-09,11.275208257280731,56
1992-06-10,11.26350895385277,56
1992-06-11,11.251845993062483,56
1992-06-12,11.240219187141147,56
1992-06-13,11.228628349675425,56
1992-06-14,11.217073295594805,56
1992-06-15,11.205553841159192,56
1992-06-16,11.19406980394664,56
1992-06-17,11.182621002841213,56
1992-06-18,11.171207258020992,56
1992-06-19,11.15982839094621,56
1992-06-20,11.148484224347522,56
1992-06-21,11.137174582214406,56
1992-06-22,11.125899289783701,56
1992-06-23,11.114658173528248,56
1992-06-24,11.103451061145686,56
1992-06-25,11.09227778154736,56
1992-06-26,11.081138164847342,56
1992-06-27,11.070032042351594,56
1992-06-28,11.05895924654722,56
1992-06-29,11.04791961109188,56
1992-06-30,11.036912970803272,56
1992-07-01,11.025939161648761,56
1992-07-02,11.01499802073511,56
1992-07-03,11.004089386298325,56
1992-07-04,10.993213097693612,56
1992-07-05,10.982368995385436,56
1992-07-06,10.971556920937692,56
1992-07-07,10.960776717003988,56
1992-07-08,10.950028227318029,56
1992-07-09,10.939311296684092,56
1992-04-11,15.265023727968371,57
1992-04-12,15.257314645591439,57
1992-04-13,15.249617231061684,57
1992-04-14,15.241931454976251,57
1992-04-15,15.234257288035908,57
1992-04-16,15.226594701044586,57
1992-04-17,15.218943664908906,57
1992-04-18,15.211304150637716,57
1992-04-19,15.203676129341636,57
1992-04-20,15.196059572232592,57
1992-04-21,15.188454450623368,57
1992-04-22,15.180860735927135,57
1992-04-23,15.17327839965702,57
1992-04-24,15.165707413425645,57
1992-04-25,15.158147748944689,57
1992-04-26,15.15059937802443,57
1992-04-27,15.143062272573319,57
1992-04-28,15.135536404597534,57
1992-04-29,15.128021746200545,57
1992-04-30,15.120518269582673,57
1992-05-01,15.11302594704067,57
1992-05-02,15.105544750967278,57
1992-05-03,15.098074653850809,57
1992-05-04,15.090615628274717,57
1992-05-05,15.083167646917177,57
1992-05-06,15.075730682550665,57
1992-05-07,15.068304708041534,57
1992-05-08,15.060889696349609,57
1992-05-09,15.053485620527763,57
1992-05-10,15.046092453721513,57
1992-05-11,15.038710169168606,57
1992-05-12,15.031338740198617,57
1992-05-13,15.023978140232536,57
1992-05-14,15.016628342782381,57
1992-05-15,15.009289321450774,57
1992-05-16,15.001961049930568,57
1992-05-17,14.994643502004433,57
1992-05-18,14.98733665154447,57
1992-05-19,14.980040472511824,57
1992-05-20,14.972754938956275,57
1992-05-21,14.965480025015873,57
1992-05-22,14.95821570491654,57
1992-05-23,14.950961952971694,57
1992-05-24,14.943718743581847,57
1992-05-25,14.936486051234262,57
1992-05-26,14.92926385050254,57
1992-05-27,14.922052116046267,57
1992-05-28,14.914850822610624,57
1992-05-29,14.90765994502604,57
1992-05-30,14.90047945820779,57
1992-05-31,14.893309337155658,57
1992-06-01,14.88614955695355,57
1992-06-02,14.879000092769136,57
1992-06-03,14.871860919853502,57
1992-06-04,14.864732013540769,57
1992-06-05,14.857613349247746,57
1992-06-06,14.850504902473572,57
1992-06-07,14.843406648799368,57
1992-06-08,14.836318563887877,57
1992-06-09,14.829240623483114,57
1992-06-10,14.82217280341002,57
1992-06-11,14.815115079574113,57
1992-06-12,14.808067427961143,57
1992-06-13,14.80102982463676,57
1992-06-14,14.794002245746148,57
1992-06-15,14.786984667513714,57
1992-06-16,14.779977066242727,57
1992-06-17,14.772979418314993,57
1992-06-18,14.765991700190526,57
1992-06-19,14.759013888407194,57
1992-06-20,14.752045959580421,57
1992-06-21,14.745087890402823,57
1992-06-22,14.738139657643906,57
1992-06-23,14.731201238149726,57
1992-06-24,14.724272608842577,57
1992-06-25,14.717353746720656,57
1992-06-26,14.710444628857749,57
1992-06-27,14.703545232402911,57
1992-06-28,14.696655534580147,57
1992-06-29,14.689775512688106,57
1992-06-30,14.682905144099744,57
1992-07-01,14.676044406262042,57
1992-07-02,14.669193276695664,57
1992-07-03,14.662351732994676,57
1992-07-04,14.655519752826216,57
1992-07-05,14.6486973139302,57
1992-07-06,14.64188439411901,57
1992-07-07,14.635080971277208,57
1992-07-08,14.628287023361207,57
1992-07-09,14.62150252839899,57
1992-04-11,7.341162346215866,58
1992-04-12,7.336252884822748,58
1992-04-13,7.331353259999229,58
1992-04-14,7.326463438941633,58
1992-04-15,7.321583388999229,58
1992-04-16,7.316713077673322,58
1992-04-17,7.311852472616347,58
1992-04-18,7.307001541630955,58
1992-04-19,7.302160252669131,58
1992-04-20,7.297328573831294,58
1992-04-21,7.292506473365419,58
1992-04-22,7.2876939196661645,58
1992-04-23,7.282890881273993,58
1992-04-24,7.278097326874316,58
1992-04-25,7.273313225296628,58
1992-04-26,7.268538545513667,58
1992-04-27,7.263773256640555,58
1992-04-28,7.259017327933972,58
1992-04-29,7.254270728791315,58
1992-04-30,7.2495334287498725,58
1992-05-01,7.244805397486006,58
1992-05-02,7.240086604814332,58
1992-05-03,7.235377020686914,58
1992-05-04,7.230676615192457,58
1992-05-05,7.22598535855551,58
1992-05-06,7.221303221135681,58
1992-05-07,7.216630173426837,58
1992-05-08,7.2119661860563316,58
1992-05-09,7.2073112297842306,58
1992-05-10,7.202665275502541,58
1992-05-11,7.198028294234442,58
1992-05-12,7.193400257133531,58
1992-05-13,7.188781135483064,58
1992-05-14,7.184170900695217,58
1992-05-15,7.1795695243103355,58
1992-05-16,7.174976977996196,58
1992-05-17,7.170393233547277,58
1992-05-18,7.165818262884033,58
1992-05-19,7.161252038052162,58
1992-05-20,7.156694531221902,58
1992-05-21,7.152145714687309,58
1992-05-22,7.1476055608655535,58
1992-05-23,7.143074042296214,58
1992-05-24,7.138551131640586,58
1992-05-25,7.134036801680983,58
1992-05-26,7.129531025320051,58
1992-05-27,7.12503377558009,58
1992-05-28,7.120545025602366,58
1992-05-29,7.116064748646446,58
1992-05-30,7.11159291808952,58
1992-05-31,7.107129507425748,58
1992-06-01,7.10267449026559,58
1992-06-02,7.098227840335158,58
1992-06-03,7.093789531475561,58
1992-06-04,7.089359537642257,58
1992-06-05,7.084937832904416,58
1992-06-06,7.080524391444281,58
1992-06-07,7.076119187556531,58
1992-06-08,7.071722195647658,58
1992-06-09,7.0673333902353415,58
1992-06-10,7.062952745947817,58
1992-06-11,7.058580237523285,58
1992-06-12,7.0542158398092685,58
1992-06-13,7.049859527762029,58
1992-06-14,7.045511276445953,58
1992-06-15,7.041171061032951,58
1992-06-16,7.036838856801871,58
1992-06-17,7.032514639137892,58
1992-06-18,7.028198383531952,58
1992-06-19,7.023890065580158,58
1992-06-20,7.019589660983206,58
1992-06-21,7.015297145545803,58
1992-06-22,7.011012495176104,58
1992-06-23,7.006735685885134,58
1992-06-24,7.00246669378623,58
1992-06-25,6.998205495094478,58
1992-06-26,6.993952066126158,58
1992-06-27,6.989706383298191,58
1992-06-28,6.98546842312759,58
1992-06-29,6.981238162230909,58
1992-06-30,6.977015577323714,58
1992-07-01,6.9728006452200315,58
1992-07-02,6.968593342831818,58
1992-07-03,6.964393647168432,58
1992-07-04,6.960201535336106,58
1992-07-05,6.956016984537414,58
1992-07-06,6.951839972070766,58
1992-07-07,6.947670475329873,58
1992-07-08,6.943508471803251,58
1992-07-09,6.939353939073692,58
1992-04-11,7.5738498214233445,59
1992-04-12,7.565448210930915,59
1992-04-13,7.557055920277214,59
1992-04-14,7.548679281541204,59
1992-04-15,7.540305592525568,59
1992-04-16,7.531941192375591,59
1992-04-17,7.52358607078721,59
1992-04-18,7.515240217467791,59
1992-04-19,7.506903622136117,59
1992-04-20,7.498576274522377,59
1992-04-21,7.4902581643681545,59
1992-04-22,7.481949281426408,59
1992-04-23,7.473649615461465,59
1992-04-24,7.465359156249009,59
1992-04-25,7.457077893576061,59
1992-04-26,7.448805817240978,59
1992-04-27,7.440542917053426,59
1992-04-28,7.4322891828343804,59
1992-04-29,7.424044604416106,59
1992-04-30,7.415809171642146,59
1992-05-01,7.4075828743673116,59
1992-05-02,7.3993657024576684,59
1992-05-03,7.391157645790521,59
1992-05-04,7.3829586942544045,59
1992-05-05,7.3747688377490705,59
1992-05-06,7.366594255614611,59
1992-05-07,7.358422552049019,59
1992-05-08,7.350259913288255,59
1992-05-09,7.342106329276805,59
1992-05-10,7.33396178997031,59
1992-05-11,7.325826285335548,59
1992-05-12,7.317699805350436,59
1992-05-13,7.309582340003998,59
1992-05-14,7.301473879296372,59
1992-05-15,7.293374413238783,59
1992-05-16,7.285283931853535,59
1992-05-17,7.27720242517401,59
1992-05-18,7.269129883244635,59
1992-05-19,7.261066296120885,59
1992-05-20,7.253011653869269,59
1992-05-21,7.24496594656731,59
1992-05-22,7.236929164303541,59
1992-05-23,7.228901297177491,59
1992-05-24,7.220882335299668,59
1992-05-25,7.212872268791551,59
1992-05-26,7.204871087785579,59
1992-05-27,7.196884829264031,59
1992-05-28,7.188901382995725,59
1992-05-29,7.18092679269995,59
1992-05-30,7.172961048552843,59
1992-05-31,7.165004140741446,59
1992-06-01,7.157056059463677,59
1992-06-02,7.14911679492834,59
1992-06-03,7.141186337355091,59
1992-06-04,7.133264676974439,59
1992-06-05,7.125351804027727,59
1992-06-06,7.117447708767127,59
1992-06-07,7.109552381455623,59
1992-06-08,7.101665812367,59
1992-06-09,7.09378799178583,59
1992-06-10,7.085918910007466,59
1992-06-11,7.078058557338024,59
1992-06-12,7.070206924094374,59
1992-06-13,7.062364000604128,59
1992-06-14,7.054529777205626,59
1992-06-15,7.046704244247927,59
1992-06-16,7.0388873920907935,59
1992-06-17,7.031079211104686,59
1992-06-18,7.023285592651163,59
1992-06-19,7.015494718615286,59
1992-06-20,7.00771248693311,59
1992-06-21,6.999938888017748,59
1992-06-22,6.9921739122929365,59
1992-06-23,6.9844175501930446,59
1992-06-24,6.976669792163043,59
1992-06-25,6.968930628658509,59
1992-06-26,6.961200050145604,59
1992-06-27,6.953478047101067,59
1992-06-28,6.945764610012198,59
1992-06-29,6.938059729376854,59
1992-06-30,6.930363395703429,59
1992-07-01,6.922675599510847,59
1992-07-02,6.914996331328551,59
1992-07-03,6.907325581696484,59
1992-07-04,6.899663341165091,59
1992-07-05,6.892009600295292,59
1992-07-06,6.884364349658485,59
1992-07-07,6.876727579836521,59
1992-07-08,6.869099281421699,59
1992-07-09,6.861479445016757,59
1992-04-11,16.445487576747798,60
1992-04-12,16.42833188280944,60
1992-04-13,16.41122976681005,60
1992-04-14,16.394180950452135,60
1992-04-15,16.3771851574578,60
1992-04-16,16.360242113549894,60
1992-04-17,16.343351546433464,60
